ID	EID	Completed	Modal_Verb	Original_Sentence	Marked_Sentence_English	Marked_Sentence_Japanese	Source_Modal	Annotation_Notes	Tested_Modal	Transformation_Strategy	Transformation_Category	Palmer_Annotations	Quirk_Annotations	Palmer_Expected	Quirk_Expected	Grammaticality_Expected
ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5_alt_must	ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5	0	must	You should not be jealous. There is no need for that	You *must* not be jealous. There is no need for that		should	Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.	must	advice_to_necessity	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5_alt_shall	ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5	0	shall	You should not be jealous. There is no need for that	You *shall* not be jealous. There is no need for that		should	Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	advice_to_obligation_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5_alt_will	ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5	0	will	You should not be jealous. There is no need for that	You *will* not be jealous. There is no need for that		should	Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	advice_to_prediction_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5_alt_would	ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5	0	would	You should not be jealous. There is no need for that	You *would* not be jealous. There is no need for that		should	Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	advice_to_conditional_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5_alt_ought_to	ff479333b3bb4b02b12ca27f0e95ae8fa6794e2c1b157f7cf54a7ce81551f6d5	0	ought to	You should not be jealous. There is no need for that	You *ought to* not be jealous. There is no need for that		should	Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.	ought to	advice_paraphrase	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	1	none	Not yet. I think she should say something first.	Not yet. She is the one to speak first.		should	replace: 'I think she should say something' -> 'She is the one to speak'	none	none	original	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	deontic	obligation	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_orig	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	1	should	Not yet. I think she should say something first.	Not yet. I think she *should* say something first.		should	Original sentence from dataset. Modal: 'should'. Verified and complete.	should	original	original	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	deontic	obligation	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_can	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	can	Not yet. I think she should say something first.	Not yet. I think she *can* say something first.		should	Modal substitution: 'should' → 'can'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.	can	advice_to_possibility	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	partial
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_could	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	could	Not yet. I think she should say something first.	Not yet. I think she *could* say something first.		should	Modal substitution: 'should' → 'could'. Strategy: advice_to_ability_substitution. Please verify grammaticality and classify modal categories.	could	advice_to_ability_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_may	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	may	Not yet. I think she should say something first.	Not yet. I think she *may* say something first.		should	Modal substitution: 'should' → 'may'. Strategy: advice_to_permission. Please verify grammaticality and classify modal categories.	may	advice_to_permission	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_might	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	might	Not yet. I think she should say something first.	Not yet. I think she *might* say something first.		should	Modal substitution: 'should' → 'might'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.	might	advice_to_possibility	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	partial
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_must	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	must	Not yet. I think she should say something first.	Not yet. I think she *must* say something first.		should	Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.	must	advice_to_necessity	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_shall	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	shall	Not yet. I think she should say something first.	Not yet. I think she *shall* say something first.		should	Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	advice_to_obligation_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_will	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	will	Not yet. I think she should say something first.	Not yet. I think she *will* say something first.		should	Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	advice_to_prediction_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_would	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	would	Not yet. I think she should say something first.	Not yet. I think she *would* say something first.		should	Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	advice_to_conditional_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9_alt_ought_to	ded288d30ca6f9b54952ba1572cd08b35d16e0a1262f5647a1b1e2ae58e989d9	0	ought to	Not yet. I think she should say something first.	Not yet. I think she *ought to* say something first.		should	Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.	ought to	advice_paraphrase	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	1	none	You should find the local cafe or something	Find the local cafe or something.		should	replace: 'You should find' -> 'Find'; replace: 'something' -> 'something.'	none	none	original	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	deontic	obligation	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_orig	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	1	should	You should find the local cafe or something	You *should* find the local cafe or something		should	Original sentence from dataset. Modal: 'should'. Verified and complete.	should	original	original	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	deontic	obligation	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_can	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	can	You should find the local cafe or something	You *can* find the local cafe or something		should	Modal substitution: 'should' → 'can'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.	can	advice_to_possibility	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	partial
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_could	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	could	You should find the local cafe or something	You *could* find the local cafe or something		should	Modal substitution: 'should' → 'could'. Strategy: advice_to_ability_substitution. Please verify grammaticality and classify modal categories.	could	advice_to_ability_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_may	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	may	You should find the local cafe or something	You *may* find the local cafe or something		should	Modal substitution: 'should' → 'may'. Strategy: advice_to_permission. Please verify grammaticality and classify modal categories.	may	advice_to_permission	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_might	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	might	You should find the local cafe or something	You *might* find the local cafe or something		should	Modal substitution: 'should' → 'might'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.	might	advice_to_possibility	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	partial
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_must	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	must	You should find the local cafe or something	You *must* find the local cafe or something		should	Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.	must	advice_to_necessity	entailment	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_shall	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	shall	You should find the local cafe or something	You *shall* find the local cafe or something		should	Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.	shall	advice_to_obligation_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_will	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	will	You should find the local cafe or something	You *will* find the local cafe or something		should	Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.	will	advice_to_prediction_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_would	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	would	You should find the local cafe or something	You *would* find the local cafe or something		should	Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.	would	advice_to_conditional_substitution	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1_alt_ought_to	d11004c0576ffd76d9ee1af48fd13290444a8c754a57e12c8927635a9c1d9cc1	0	ought to	You should find the local cafe or something	You *ought to* find the local cafe or something		should	Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.	ought to	advice_paraphrase	substitution	"[""deontic"", ""deontic"", ""deontic""]"	"[""obligation"", ""obligation"", ""obligation""]"	unknown	unknown	yes
